"CT.Geo_GEOID","CT.Geo_NAME","CT.DENSITY","CT.AVGINCOME","CT.AVGINCOMESE","CT.SIZE","CT.SIZESE","CT.ROOMS","CT.ROOMSSE","CT.DEGREE","CT.DEGREESE","CT.OWN","CT.OWNSE","CT.VEHICLES","CT.VEHICLESSE"
"14000US06075021400","Census Tract 214, San Francisco County, California",27870.12,206859,20762.1818184,2.13387660069849,0.096023076684055,5.03318824809576,0.0858032022266737,0.810244470314319,0.0276936979134053,0.50291036088475,0.0418975478447286,1.20314318975553,0.0803667331151159
"14000US06075021500","Census Tract 215, San Francisco County, California",27001.58,166714.8,16120.48485,1.93824701195219,0.108931505167401,4.54011090573013,0.121370658961434,0.768924302788845,0.0318417107093313,0.416334661354582,0.0550054327198083,1.09083665338645,0.0990134467627294
"14000US06075021600","Census Tract 216, San Francisco County, California",18936,178267.6,19138.666666,1.96937354988399,0.101073166211909,5.23111309789897,0.100704205801291,0.783758700696056,0.0249290506575432,0.665893271461717,0.0423601376283596,1.35359628770302,0.0838355268189951
"14000US06075021700","Census Tract 217, San Francisco County, California",8916.502,153318.6,13039.1515152,2.20435967302452,0.095413486287207,5.47985347985348,0.128088415209979,0.671389645776567,0.0207550621146705,0.709536784741144,0.0409650821726932,1.38528610354223,0.0833835220546682
"14000US06075021800","Census Tract 218, San Francisco County, California",21051.56,174807.6,13802.9090914,2.09635974304069,0.0825209039041405,5.37950862519603,0.106212613066464,0.745717344753747,0.0173267585302429,0.581905781584582,0.0410688400655518,1.29229122055675,0.0726006838660505
"14000US06075022600","Census Tract 226, San Francisco County, California",4503.71,215113.2,19669.4545488,2.03494623655914,0.107248035167857,3.43839061190277,0.140871023915497,0.862007168458781,0.036985586809273,0.449820788530466,0.0482089465051266,1.13440860215054,0.088302321999597
"14000US06075022702","Census Tract 227.02, San Francisco County, California",20658.59,244904.8,23975.393938,2.15423387096774,0.107723514189757,4.35207373271889,0.101295649779198,0.901209677419355,0.0360864557078119,0.399193548387097,0.0404338412604481,1.34677419354839,0.0942378934181925
"14000US06075022704","Census Tract 227.04, San Francisco County, California",16002.9,242125.8,20616.6060594,2.03678304239401,0.108486612970534,4.6317851147174,0.114116189464579,0.855361596009975,0.0377819671406394,0.616583541147132,0.0503004049021458,1.43329177057357,0.0904596065604045
"14000US06075022801","Census Tract 228.01, San Francisco County, California",24009.61,159172.8,14486.5454554,2.59270833333333,0.120240938361591,4.10479041916168,0.131601430161546,0.621354166666667,0.0245844715528333,0.365625,0.0352898394811829,1.16041666666667,0.0848270270086992
"14000US06075022802","Census Tract 228.02, San Francisco County, California",20790.99,109322.8,12676.6060614,2.41547277936963,0.134688058194329,4.14763231197772,0.133056460270948,0.45702005730659,0.0228482507170705,0.236389684813754,0.0424392916848344,1.02865329512894,0.105067148487765
