,Geo_GEOID,Geo_NAME,TotalExpenditures,TotalFood,FoodAtHome,FoodAwayFromHome,AlcoholicBeverages, Cerealsandbakeryproducts , Meatspoultryfishandeggs , Dairyproducts , Fruitsandvegetables , Otherfoodathome ,Housing,Shelter,OtherLodging,UtilitiesFuelsAndPublicServices,HouseholdOperations, Housekeepingsupplies ,HouseFurnishingsAndEquipment,HouseholdTextiles,Furniture,FloorCoverings,MajorAppliances,SmallAppliancesMiscHousewares,MiscHoushouseholdEquipment,ApparelAndServices,Transportation, VehiclePurchasesNetOutlay, Gasolineotherfuelsandmotoroil , Othervehicleexpenses ,PublicAndOtherTransportation,PublicAndOtherTransportationOnTrips,LocalPublicTransportationExclOnTrips,Healthcare,Entertainment,EntertainmentGoods,EntertainmentServices, PersonalCareProductsAndServices ,Reading,Education,TobaccoAndSmokingSupplies,MiscellaneousExpenditures,CashContributions,PersonalInsuranceAndPensions
38,14000US06075013400,"Census Tract 134, San Francisco County, California",73853.7478269204,9678.849122914431,5357.61865447092,4376.108291281282,1089.9287507169788,837.7930542636942,1361.1417293367836,516.9146609402169,984.0425505395959,1659.6426838428042,26417.091966579756,17775.558703551636,1178.2331260425465,2452.2663733586796,1897.4367507385623,763.8687937285945,3349.835418065989,192.25542710343592,590.7076965784389,147.06442670503867,281.21689086698154,171.54304149019413,1457.6156661248567,3897.359123061777,11459.64375128588,3151.887049428136,1634.8053088945912,3915.2842962571613,1218.3507221785858,948.5287655448016,230.58719902078698,2693.707166807697,3037.22386256066,1599.4242127498237,1388.8683907157658,872.5837113796514,307.15655404218194,1438.698302477999,324.3386824996583,1224.5639824558368,1232.5527333625664,8918.522708664941
39,14000US06075013500,"Census Tract 135, San Francisco County, California",70720.55758071954,9061.546666245364,4847.4073552895,4290.853583362153,1126.1713520682567,757.9805514515446,1231.567189770515,467.6768530546946,890.3654725733923,1501.6008137824283,25370.335194451793,17255.890221719786,1193.4947425132686,2121.792837823799,1736.2451096380976,698.9695264551049,3253.6952020209255,185.7407705948986,409.9114579510196,194.41607498904347,217.0853224340604,171.80854302279772,1453.0315722946873,3484.3508818374426,10406.925888246902,1936.3242156969739,1463.5992329624214,3834.82487728055,1174.227974489536,882.3467194612191,225.9670647052573,2619.9968109710526,2917.502720539894,1531.9761579056408,1327.9777780091356,817.4229475708665,302.2236092447236,1600.0679260894601,327.00298679792894,1179.2590193741228,1172.3767736618772,8497.800580115307
40,14000US06075015100,"Census Tract 151, San Francisco County, California",65908.22898657458,8470.091546985685,4540.573880198174,4040.9277427790857,1141.0829378936687,709.9931679932378,1153.610112116391,438.08858554086646,834.017024152385,1406.5481560614744,24848.55946252545,17310.43420938945,1131.2138449132801,1928.4862096800132,1592.828541349363,641.3247433860846,2931.7789418351445,179.86220574469414,341.66151079435423,234.95357997804993,177.64099967522029,162.88902349054413,1354.3266769220627,3147.7517914715336,8912.172210836712,1837.7357336018324,1314.7198928422797,3560.749422109704,1077.5081323122808,848.2661765554627,216.891293382025,2489.344100927206,2661.9070908446497,1450.8444186488944,1242.6209896828607,810.1202740116414,279.6183276014345,1498.888811052974,318.78957500459654,1193.7671370094504,1119.5275955208479,7741.822418312301
41,14000US06075015200,"Census Tract 152, San Francisco County, California",64871.009767694064,8802.379054438834,4893.633155492061,4017.2726818339074,1074.9046100707892,765.2291916754792,1243.2779867715547,472.1427495023856,898.83909810616,1515.9080978011314,23702.829668948143,16185.154684029638,1062.6996665298275,2140.036071503373,1701.3426947852913,685.0187016897213,2956.802921560854,186.33786386461253,449.86793336740857,145.42363456015426,225.81805219673132,158.97083321591649,1357.0435797688929,3414.5402820754766,9444.407929904124,2313.695944942921,1429.4668301016125,3570.0283494979717,1084.2588482689425,897.2729614420587,220.78942690689158,2503.5727053274836,2686.4357074164127,1466.565275235832,1244.4861786207498,817.9522743003171,287.68198231936606,1308.0070574896831,307.50232429265986,1129.3678509616686,1107.697425111503,7339.88881990587
42,14000US06075015300,"Census Tract 153, San Francisco County, California",72327.8256227525,9541.754661965122,5376.822404924681,4214.753629235521,1062.059236729496,840.833148965794,1365.9724055926727,518.7704288871894,987.555936020059,1665.5767123541289,26183.015439489664,17895.85119251768,1149.880865584263,2519.323971241349,2013.588538367415,810.6510806588078,3284.6771830810953,195.5200242149548,641.3609921601825,105.61793396821123,341.07231222185334,164.66048781468032,1406.9108687813502,3986.220660886148,10757.779869547267,3761.274823424672,1588.42217725945,3755.7218519068842,1159.8684278467558,957.4004662471377,228.0815845405227,2685.8854419083627,2966.013342831234,1540.9156212170587,1353.3895137707298,896.8685888818438,314.2867493893445,1297.4557919879367,305.7308962352353,1174.6890440572186,1244.0552978933285,8456.168452951615
43,14000US06075015400,"Census Tract 154, San Francisco County, California",73044.03806012573,9581.632886593241,5346.312613676536,4266.050332233864,1080.0949161910878,836.0473899531066,1358.232578479617,515.8229896344728,981.9615499595226,1656.1264063695678,25976.6177204764,17543.603179170244,1141.1505885824301,2524.6668665023417,1977.2927974789814,796.0274090247801,3351.952264836942,195.12694728260865,621.9236389724417,122.32846401822427,333.8342714636335,168.07958082631458,1435.9089606342457,3956.92516794516,11323.128919190662,3284.6315241940842,1631.636073206654,3887.9710633464038,1188.9097720623822,946.4323390644747,227.73010958992063,2713.712520083989,3032.833353658118,1578.5903790877635,1366.7003206624668,881.4439560087983,319.55585559672545,1402.9827265011365,310.26911219087106,1199.361971937298,1230.4837569144775,8422.347999682037
44,14000US06075015500,"Census Tract 155, San Francisco County, California",57824.25332600864,8393.502141977122,4707.561802337841,3836.014345416228,1046.9839452763474,736.0416168898124,1196.111551407148,454.1844875498265,864.669232157829,1458.286936701284,21184.952248224978,14380.374048628919,952.4071352879504,1748.241506909859,1336.9976230368873,538.3839217263832,2667.3357301916017,177.59779168917206,353.36213180435647,212.71032435391785,128.12409082601044,157.1458360887583,1328.6311982083837,2875.0860733815557,8853.865436846836,1732.8679653634306,1377.7838537668842,3510.236851116927,1037.6548023782013,884.4098953792009,216.54620279513446,2332.0085913389657,2422.6603441851994,1417.5360633809116,1123.9341823985449,715.0774648439402,248.9042115951906,1461.0229701543735,310.58593242948217,1058.3968349639697,908.2245767013175,6177.940954148968
45,14000US06075015600,"Census Tract 156, San Francisco County, California",73620.34537784352,9827.783003212717,5587.480053062484,4263.089380628072,1069.0426954440227,873.7533988152961,1419.4877220914616,539.1042262075454,1026.2391100844156,1730.8288770927043,26260.075342461314,17616.84534149288,1099.4492541823888,2643.080149314185,1967.5578374916406,792.1463336511059,3337.3129672451587,196.64452671832933,727.2369316710403,124.97226177677221,346.5352617958809,168.07880094873858,1427.3918060107637,4045.481217477377,11930.076826204753,4112.918704879034,1734.1475298150476,3957.643064261598,1205.4816165575548,976.9121902000114,227.4663633001852,2730.5944979165506,3053.380223745619,1621.4251569284784,1375.9141027881885,895.6912157232795,313.87610715368146,1392.0630114299984,309.37973328765344,1245.746581053085,1217.8177537519225,8322.713230818847
46,14000US06075015700,"Census Tract 157, San Francisco County, California",69536.43091038681,9426.798510213697,5327.05197050563,4164.053503382337,1064.8992376007707,833.0218158943233,1353.3516865476631,513.9666416879257,978.4219820802041,1650.1611352475932,24880.73795500113,16724.16733541579,1072.705452248361,2452.873578671196,1859.6406954857446,748.7225219130733,3173.6236925642143,192.91419165162597,610.1392720490475,126.8143462990295,295.4379609642998,163.78947378040084,1400.983575836013,3802.060017909653,10932.752060162606,3220.103332775312,1618.95171838182,3797.197711569649,1156.8807347606894,947.256504470127,225.29334839719652,2630.9650528130787,2898.251004500859,1560.5244474896244,1320.9991929899165,860.3602991961028,303.65217062869993,1329.7940849813406,308.4455652337443,1188.1037608158067,1167.3504002856155,7835.612701830461
47,14000US06075015801,"Census Tract 158.01, San Francisco County, California",57644.40239571852,8607.37720055053,5057.183108896473,3715.0291879588062,996.0615441331988,790.7959729703473,1284.8254779945523,487.9256884880198,928.8500441497087,1566.5632697911296,21277.27625002812,14478.335847906068,900.1475690670486,2094.4388205349414,1572.9112705745274,633.4210300872643,2629.4468050120945,186.4844268080216,514.9932653959557,107.91451576563242,210.63614036035978,146.6694818240932,1265.5859230723484,3265.2204343587114,8714.138483776902,2887.8980071237906,1438.7939125688508,3342.825835207,998.2067563052422,933.6558674781471,216.2156358757481,2357.047654497914,2418.2699000381285,1403.0585766769375,1134.1836931095395,787.545446914763,262.9203739229444,1090.3007073594708,287.4081242453112,1047.0487827287163,976.4030041312103,5958.743547290901
48,14000US06075015802,"Census Tract 158.02, San Francisco County, California",63201.01191303438,8856.635663937454,4992.667067892199,3970.142268442951,1045.2349333955494,780.6916126297044,1268.463730926961,481.69227039031597,917.0192598081665,1546.588579087757,22778.47665735277,15446.346249373022,1017.2665497560783,2088.854057591247,1632.1200654305526,657.1563131613003,2929.9612818350997,186.6947730669065,468.09287952132377,138.9428954006078,212.44588671066268,158.95787114507408,1361.6645375403266,3356.264094042345,9653.432610550431,2358.0621802827723,1472.1884314071674,3609.0457641029157,1082.700470511665,914.7811279708877,221.31524579132153,2484.257132840239,2650.307011325173,1464.3610981686954,1213.1735054402504,787.8246901194564,281.76014151436453,1352.0659585822348,303.7251797516613,1085.4229918489264,1040.0279725980224,6900.374089169272
49,14000US06075015900,"Census Tract 159, San Francisco County, California",55286.83692188435,8242.662497531626,4773.835489975954,3625.346507479925,1011.6910392975744,746.419322185882,1212.9146878485685,460.591768498074,876.8223046698904,1478.8039368547927,20839.442387307638,14398.913773489565,889.0657488394047,1761.839338468505,1347.1717024501338,542.5370337658887,2512.1350638291765,179.04588951842544,396.1522749278433,168.4135805165052,140.78231176629603,148.77707716084265,1252.78211550838,2856.1005918273086,8194.943591434709,2325.8916381192957,1348.8912938630458,3331.441648564743,971.5200986630513,903.4375992203309,211.8557204559157,2285.4051310851833,2294.0355251146134,1364.0114529811476,1070.676834498138,730.5252676051205,241.93033165101215,1302.0978258316134,291.2803146319128,1033.966172046337,881.5319755934547,5609.801981354139
50,14000US06075016000,"Census Tract 160, San Francisco County, California",57570.04059731622,8186.281773412606,4578.039057236581,3769.064409945474,1069.5205481549212,715.7870844844881,1163.1967642053326,441.7062040231004,840.8822866437723,1418.1639416618468,22085.758526898902,15336.37307585305,966.5898111606757,1676.4300201638714,1298.0699355853192,522.7428426198352,2553.007644869666,174.20232756455707,327.8266367368546,257.46832274607516,114.91947279058499,154.6195583566149,1279.900833209271,2761.2263370354895,8173.376017836605,1920.0690965310769,1297.7003223359757,3379.835171313151,1003.1749847707699,871.1572835788562,212.58145910907888,2293.1772925598325,2338.7910232292893,1388.3542040395143,1109.5558328494626,733.9832041380105,236.9955338815498,1429.7443621174662,311.20535561382576,1108.9893985537592,921.3928994787095,6287.733852292405
51,14000US06075016100,"Census Tract 161, San Francisco County, California",49132.549109055566,7771.155193912859,4589.7516815652,3361.10857802947,981.4978230670898,717.6446311410323,1166.1275053138588,442.8185825380137,843.017228268348,1421.7655520659057,18130.715549751654,12356.325934295044,758.6312088566552,1714.225557789841,1272.692031145508,512.6076670943868,2301.9802691570726,178.66743763995368,369.28677753281374,137.55021706393921,142.44040025297693,138.50570670745526,1192.9070538901112,2678.196377516476,7563.266602062358,1801.8559750630618,1305.166621617733,3183.087653634976,895.9289261803141,877.7878457014249,204.3175470251806,2178.4287466465107,2120.328726737724,1306.6562973258774,980.6940018046976,688.6854759344002,240.21448102821154,1163.902435397656,272.02967583181635,958.2017469433968,792.0871245941818,4447.637646473856
52,14000US06075016200,"Census Tract 162, San Francisco County, California",56006.503494963836,8084.731472828911,4585.502963185172,3644.830276275874,1027.9411203735467,716.9999669915487,1165.0482550731347,442.41016722760133,842.2451356182472,1420.460642479795,20952.953692513398,14586.200921067426,936.9774165560176,1761.3810549406485,1432.7195911163058,576.9470469181111,2582.725109215151,179.90752473812165,355.31865739173423,148.23030135102093,157.69845664306573,148.71806916006486,1264.6133005655013,2896.499086297619,7879.60678595429,1925.7159243099502,1277.4104174640433,3287.805590833073,962.9857772208778,874.3353384900096,212.28059190852443,2309.516545640103,2330.585544277773,1334.5838813852536,1082.1639429614988,738.0592885451387,256.8330734675243,1286.4087185797396,289.01901100808726,1003.4324347542492,926.0059274960339,5796.069143084817
53,14000US06075016300,"Census Tract 163, San Francisco County, California",62767.99409326733,9021.738170593544,5229.930240771378,3918.8239590935555,997.8836485918484,817.8165528766676,1328.7206175564536,504.58605225427425,960.5705898733763,1620.0827964166601,22886.5176266392,15669.006091256311,1012.8065743493873,2170.816534404399,1718.5017829901597,691.9422865398587,2896.5587345220915,190.18553508721445,556.5108225684834,96.75697814124976,240.62381386734225,154.76483650699825,1334.7731308956904,3518.0109945806357,9396.293652464605,3251.824249122035,1486.538714172354,3489.197113520799,1060.574576111196,956.9096394023101,224.01790088068083,2474.995302443796,2607.907742359369,1432.8171363236,1204.833218247338,810.6441549954927,278.96765845993673,1193.6771782267863,294.2945524781716,1037.9507056285222,1051.5038338402358,6888.304384673651
54,14000US06075016400,"Census Tract 164, San Francisco County, California",64163.46008849015,9019.55119442902,5122.957120952702,4014.787543619431,1029.1488652822263,801.075689405985,1301.5617043639088,494.2638369202097,940.9387265171745,1586.9519006338946,23287.03047307335,15859.188506717815,1046.9359636899103,2134.324981644185,1684.3418203463823,678.1675428589276,2954.5926054644056,188.03083808781892,505.264865509843,121.84739956127189,220.61728555050468,158.96007584776564,1364.1957938371584,3467.5879881240367,9645.081956322096,2752.999265868578,1482.8158199790194,3573.035164258192,1089.9958837212432,936.3962373282727,224.56314315822235,2492.6543451096272,2664.110917118167,1460.970133836004,1230.9853093196668,804.3700247783578,280.1928330289435,1285.1715263113542,304.99900960748096,1074.8714228599918,1067.6565056205447,7223.016458652027
55,14000US06075016500,"Census Tract 165, San Francisco County, California",67785.49897197264,9281.417978850408,5248.735718116416,4111.625271978276,1046.2366652351075,820.764171564356,1333.482067369524,506.4031961618732,964.0372863326655,1625.9069558312567,24343.7631257065,16507.681702246897,1079.0357710450878,2310.900509975471,1812.5414459246572,729.7505335552273,3122.3083069628897,191.6355403836101,566.0649067670277,118.30501914073331,269.6399246331424,162.54898996557577,1393.48060376326,3688.645444400129,10390.938782418123,3051.8041372275297,1556.5572132750062,3710.95837829677,1130.9854164992964,944.9791371377326,225.90102977710842,2589.3680104663895,2819.3847923010426,1511.739003054182,1285.8911045798807,837.3865789791893,297.3412275368271,1330.1889553917633,305.6230236676641,1123.3850041329792,1131.5716741015508,7656.403747454428
56,14000US06075016600,"Census Tract 166, San Francisco County, California",65352.79286368345,9152.583810523465,5215.659016788031,4043.0910472092237,1023.0152606511708,815.5926603793864,1325.0896102405043,503.2049379288674,957.959640258076,1615.6630467619905,23481.220842003127,15947.812266737614,1056.700374813382,2243.345757808998,1779.0104080622132,716.2624550645422,3031.75834204441,191.02129493261106,548.9007519650347,104.30434094770399,255.96580175724986,159.1337258508133,1375.2232492186681,3620.8487258870323,9904.719650416871,2945.0202998790896,1515.9771476985647,3603.1850474456987,1101.3960333510047,946.4326777630907,226.06772942122538,2533.7927094345964,2727.295824741948,1471.9948213874743,1251.9292047676547,820.7375383284993,290.9405329721875,1253.7644536294536,301.78812809760296,1069.530175639062,1099.0094680851007,7343.415154015937
57,14000US06075016700,"Census Tract 167, San Francisco County, California",73719.30246625471,9641.93686614284,5400.850678182745,4268.746852175182,1066.1899616816797,844.5670345206292,1372.103173738063,521.0878085957957,991.9689756433303,1673.025672965122,26556.734989155706,18172.265192597144,1176.8030475872895,2457.4717873911845,1979.8242640350643,797.028058619654,3368.725594153107,195.13835406121507,630.8741326257177,117.09040148837859,322.98227977951115,169.06675473679985,1434.9869408993104,3955.044196489677,11127.13860157188,3722.0160405982174,1611.8113495767,3856.648896270664,1184.820134425476,961.2963496429358,229.47795144783416,2718.5512997306228,3019.581364226859,1556.1428530189098,1361.8917358272222,883.7572122546082,314.4224511140047,1430.162463415247,309.2706226782297,1174.608051425514,1229.408678818086,8645.116779160158
58,14000US06075016801,"Census Tract 168.01, San Francisco County, California",62123.82973900897,8927.356912951454,5117.037572667191,3952.0149104933266,1014.4987362966617,800.1585117870479,1300.0511841875461,493.689516990755,939.8498625331936,1585.1160076777487,22508.29202584539,15260.386345449317,1008.4300772557218,2140.944815637661,1668.657360615416,671.8781986231049,2867.1646904823165,187.97133562037095,508.540020599694,110.3661461706882,219.92211173738346,155.16193021874537,1342.8432491179244,3444.6100013757023,9375.83186774977,2695.9545317725224,1471.0014031602036,3493.988383099353,1067.2551545114566,936.8915553778787,223.6736645408492,2448.339987208808,2596.7244375317077,1443.3909219963812,1208.8517676323745,798.267842910014,276.51068768412284,1190.9562963946119,301.44969752780014,1052.9081682765773,1048.1755932787848,6899.85847192094
59,14000US06075016802,"Census Tract 168.02, San Francisco County, California",62472.17290774576,8857.153221753839,5002.172610927842,3993.370777311161,1059.2350655609134,782.1678625655375,1270.8853235558495,482.61840344155877,918.7689636021347,1549.5376411127677,22793.624231336882,15314.14186735181,992.5250964110942,2094.2005197648455,1552.299787185844,625.0602560382177,2826.037300634506,183.79040050566547,463.2424063409289,170.89521641930435,185.3582952299575,158.0630703316194,1346.6233690379509,3290.590560423937,9665.09139693979,2348.2782551984587,1487.0475855958146,3587.9708367926683,1088.6207260511867,913.1824413904467,220.30496438999515,2436.8005390238054,2603.716642841695,1491.9461454466532,1219.4935525795174,790.1349131127805,267.789653884404,1294.970788210118,313.52205422028084,1146.291340311226,1034.7672054855516,6947.151153354091
60,14000US06075016900,"Census Tract 169, San Francisco County, California",66683.50329870272,9032.657617512325,5054.756270173891,4069.603266860354,1068.9530827933495,790.4428380489638,1284.1866484998843,487.6885527403534,928.4241026876864,1565.814057406875,24101.323353615826,16355.082987802518,1068.67675888989,2290.775842950462,1799.834327911028,724.657016170196,3050.289054391749,189.766312280819,512.2345782839244,127.68738963289289,265.16153626584503,159.97350822920956,1372.598592729607,3604.9903711556917,9946.742593151464,2623.6114245860067,1495.2010917629718,3638.765135153825,1108.224068972488,915.2793443562229,222.69902914585586,2557.7522612475514,2774.57005336602,1497.3286959461698,1276.87792106295,840.1317624608793,298.1239525294803,1282.729252193921,305.8653592279084,1143.448513681136,1144.152575766541,7531.64951587928
61,14000US06075017000,"Census Tract 170, San Francisco County, California",81366.6239613952,9758.40083485164,5316.108150734827,4419.040309397118,1158.5150599521592,831.3590108338481,1350.493455780795,512.940013172886,976.4213244333164,1646.759957514674,30101.5819268363,20791.056726225994,1272.7509530223413,2737.6056745914307,2190.677627615551,881.9019536294381,3551.2957057742715,196.2029533234381,653.6820463925422,155.5437106640222,407.8605708438797,173.369455187368,1438.9160546191033,4204.512280301167,11655.971921151691,4145.4325126236445,1623.1724593478714,3975.1997297223074,1229.8063775107405,932.5932356793247,226.06826442649813,2856.010302940333,3246.981188149669,1636.4015804931264,1475.2268829842596,982.0605083754019,337.08580437559056,1475.1536395723203,317.6218112676007,1384.8585207342883,1424.015662984751,9973.503916086132
62,14000US06075017101,"Census Tract 171.01, San Francisco County, California",80996.14608562294,10023.475869733353,5482.106666028072,4527.484593110881,1129.9009531990241,857.3057687077936,1392.6967444822674,528.9364539108556,1006.9060959240011,1698.1904989020413,28842.6390832693,19453.055401361908,1259.7324694419153,2773.4953393628016,2168.0665538160038,872.7541046622571,3643.44344035882,197.7381454281857,684.3603835038028,140.29157402772006,396.0470300187196,176.63232385008064,1493.1263121425723,4294.345347118068,12488.709508696506,3736.7280827466857,1714.6577428085955,4095.604256078378,1276.1251368322248,951.9728192496499,231.65449425879703,2861.6227142335774,3310.405543375618,1669.9630468588366,1490.7023773597896,945.5379232641139,339.41317586592646,1492.6140091850584,324.0769832051816,1324.272585305051,1383.6417319896045,9947.317688142031
63,14000US06075017102,"Census Tract 171.02, San Francisco County, California",77539.85119860203,9851.08467658724,5478.838303294138,4371.7973272800855,1091.8820874827647,856.8090614737788,1391.8543114569813,528.6148778101104,1006.2957593816187,1697.1715896976036,27613.380167097,18740.413741244578,1208.6790428227193,2741.9362318719664,2186.681768089174,880.2718814828785,3532.518174383554,199.2410401533091,701.3288652567978,107.1711086076601,420.0535688201614,170.4278679963821,1455.606870977272,4267.408326456322,11787.11379006626,3910.467098344344,1671.665368427564,3947.8813234280938,1220.9401516725027,959.0470108168674,230.2776042301699,2812.4446333137907,3190.5498972562,1608.6157164737067,1433.5850141487817,934.9163415545268,338.6222785509197,1377.1948286928155,310.02961970077394,1239.2763723880573,1339.2900966037869,9200.054642961932
64,14000US06075017601,"Census Tract 176.01, San Francisco County, California",46533.04104636628,7709.915446446282,4599.085601725446,3375.5515730481256,954.5329203340782,719.0414923808364,1168.5964361277513,443.7254454406887,844.7254878093445,1424.6883764979866,17976.466604602098,12377.045538704291,768.9591093676901,1463.0660442728845,1068.4873461379193,430.389508583298,2098.5824043467524,170.0590011284503,319.7219256282995,185.93731940728043,79.05334328663818,138.10001339527906,1169.8425014948148,2417.81891466295,6887.406746032595,1902.043997493874,1237.4224703693117,3014.052251421476,880.9210893751441,898.4451263517162,207.82573022492568,2032.891509998126,1937.6077127067567,1267.122606087033,944.450864820745,651.5947067764816,199.23257438485177,1122.9787431011916,290.5221416073795,936.4234222184888,729.9505422170216,4578.20555664882
65,14000US06075017700,"Census Tract 177, San Francisco County, California",64476.63892074645,9232.636305701753,5324.9124264672,4033.3343412131626,1019.2939618544661,832.6409129833886,1352.8745707540902,513.7590926781811,978.0178029700501,1649.5138814568854,23532.284798093457,15926.913981919613,1020.5994636053969,2186.7073887924867,1646.8682260499559,663.1073439557653,2927.2675491348023,188.23219507965698,567.3486283032292,130.08417272434386,212.85346087646104,159.52852770188693,1360.1717217686937,3503.3828747781126,10055.778579281625,3312.199101470143,1558.47954981067,3620.6327905726257,1107.1495304004466,964.2057712769781,225.20518191242002,2491.4351311419578,2665.5564131609594,1495.5269779669115,1238.7798441154334,810.4781128645078,270.86585614087164,1278.4483140372317,308.01693889822263,1111.0885879519253,1052.5890102888445,7234.409025755057
66,14000US06075017801,"Census Tract 178.01, San Francisco County, California",46612.46128271473,7371.560842767579,4240.763824546307,3384.9112183438447,1016.5585863864285,663.0155717032579,1077.5549899801217,409.1581134609168,778.9412755692317,1313.690475909631,18333.9222124541,12717.938783446203,795.0813794074277,1379.0673159756045,1025.9481569267305,413.2607616054442,2063.6146435242117,165.08249679071895,245.52081642777898,273.4437910944503,68.16153948402423,138.96830726593794,1162.207855153771,2269.2855626946125,6500.21519505093,1368.893362376971,1143.307143506044,2983.711969865437,870.9766097182636,839.6108735178501,203.34713159305116,2011.978465134523,1920.1200471612656,1259.9763127171404,947.053628114953,650.1156273082702,198.45943335416516,1187.5632073719064,299.7199704257939,993.3682280291658,748.965464794425,4711.026020513948
67,14000US06075017802,"Census Tract 178.02, San Francisco County, California",62060.04994938292,8987.849242210332,5179.255828580583,3971.768933149013,1032.2453312738028,809.8427480704179,1315.8911769489941,499.7157214425207,951.2743786570428,1604.3997679074196,23236.51206790215,15766.925540987146,989.9862424354344,2060.409555824404,1509.4470628996758,607.8296217502783,2744.9810568822395,183.0454874883064,506.5348963174634,167.73616552474095,168.10291763740867,156.75361864304367,1322.2649020521558,3279.8596863492994,9472.297581070625,3087.708778421488,1498.68763614667,3513.6055700262614,1078.9980135674846,947.3441374303478,221.78397092911294,2402.3498118397297,2534.6849474936253,1479.909224465064,1207.659863769692,797.3532934590447,251.24237405573658,1241.073537431872,314.29241507303595,1145.9055514870802,1017.1643421198221,7033.201089847434
68,14000US06075017902,"Census Tract 179.02, San Francisco County, California",56503.2726684561,9345.130571081154,5852.745906151702,3709.892671522802,898.4828046175638,915.2294453113248,1486.9014852373678,564.6602291141597,1074.9099944768568,1812.9899218826952,19409.857925242344,12611.547019439224,791.7414539736686,2502.2645067445824,1708.8187410874225,688.1512588298015,2720.600459572788,198.48696362276476,854.3153845915484,52.96890316200546,306.75726194577226,143.91501181273648,1296.3537855914753,3735.73329233158,10307.910408683147,4189.445670513592,1746.770154947545,3498.038771660242,1037.1694995202308,1038.1207635430094,223.42842663494386,2406.2576781468733,2504.7573077581187,1467.2245277338234,1140.0798553850605,781.4395116099273,276.44268497586376,947.2155681622044,272.37692883542337,960.6807605599934,926.5020172258502,5339.470261572441
69,14000US06075018000,"Census Tract 180, San Francisco County, California",69791.51662751922,9189.436627277531,5034.077559269881,4278.510548464853,1114.3813590077007,787.1315961725415,1279.02566281674,485.7166563865183,924.6330298935591,1559.4403332950174,26512.975574800214,18242.727928003937,1176.283373474024,2035.7043725648296,1571.0890671767409,632.5607143085034,3017.936016936827,180.78472956795255,440.44149995940285,258.05700871988245,159.61812876559807,170.00144761935812,1398.4102759756333,3347.3644022336807,10041.078642871607,2802.9643323830196,1472.9743225695465,3711.5361416083124,1163.8661020692768,918.9709043825578,225.82965135839194,2526.307270277895,2761.9570470267636,1539.9879505836332,1315.2206488933307,831.2977627376317,261.77843620869487,1508.2316908497737,339.48007829545924,1262.6595397594556,1140.60310866269,8790.426465109409
70,14000US06075020100,"Census Tract 201, San Francisco County, California",54012.405392506014,8370.382928098643,4936.422876926612,3649.976657284824,988.6084929021864,771.8534591510418,1254.2197144097472,476.27893461585114,906.6752481946318,1529.1737687847433,20425.869532571618,13916.590583925861,862.9656222124947,1834.3828416223214,1335.3774649955485,537.8153778938695,2417.7515582519923,178.87704243609545,435.17802366595663,151.25440560950196,134.43676402658846,145.2934115609126,1237.5043847310974,2921.131657380892,8146.889812454886,2575.265906070223,1380.835497768898,3243.28274523742,972.20562481323,927.2194892743166,214.48909381444392,2228.4337910693903,2239.856373271712,1374.459304366886,1077.8603297891143,738.3587426069911,230.94842795390178,1111.3631166321138,297.16918962920346,1038.835826879445,884.9251897025506,5644.31241989819
71,14000US06075020200,"Census Tract 202, San Francisco County, California",59197.39197333796,8631.265695309341,4995.854661720194,3782.2027141002945,1005.3021152437632,781.1964929050861,1269.266298670587,482.0042867679877,917.5911519333011,1547.5723865665614,21847.122127369963,14992.789862774236,956.0415228674966,2024.1433696259808,1584.4821574157747,638.0354196791978,2716.6476800965697,185.93093363459624,479.75127423801905,113.62226152800412,202.70808839842897,150.51744235263178,1292.980849349707,3254.7243141097783,8734.757441698983,2721.6450294629994,1411.2548447842587,3382.679474021591,1014.0436340870482,927.119412284867,218.46326062737617,2387.4519385792933,2465.539272146679,1396.60085753504,1148.5483770260637,782.8499728968553,266.3806950998254,1179.2859385272236,291.55052887195006,1032.9226389970659,992.0379728555454,6296.989766998934
72,14000US06075020300,"Census Tract 203, San Francisco County, California",70340.59354054881,9323.42229218884,5181.018831719341,4229.676762821489,1076.806832218162,810.16807184246,1316.2935591881424,499.8779908090151,951.6083207935377,1604.9400867092693,25815.99643955334,17676.827964130513,1160.205358948724,2261.3516526403496,1803.4260348236107,726.0587121831652,3161.376780482721,188.92931444516555,525.3872713895743,146.32831423385355,242.3676582256645,166.389283355323,1407.1874840435576,3670.256341746257,10294.836627226712,3060.2940694021277,1517.4143957940444,3712.752137782637,1154.2432608048086,935.8633200420855,227.67272492147026,2601.544915278001,2856.8809985153202,1523.6490125841474,1325.095376757218,855.1045330916637,291.54244089833077,1375.2803040297977,318.70816171014684,1176.45260796606,1185.2972003527502,8476.400106524014
